학원교습소명,학원명,개설일자,등록일자,등록상태명,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정명,도로명우편번호,도로명주소,도로명상세주소,구,lat,lon
학원,더코스펫에듀학원,20220720,20220720,개원,55,45,직업기술,일반서비스,애견미용,13637,경기도 성남시 분당구 성남대로 38,/ 7층 일부 (구미동/ 케이엔에프코퍼레이션),분당구,37.339293124,127.109391147
학원,더코어잉글리쉬보습학원,20050507,20050507,개원,20,88,입시.검정 및 보습,보통교과,보습,463864,경기도 성남시 분당구 돌마로 361,(수내동/동신코아빌딩) 410호/507호일부,분당구,37.370585061,127.123030356
교습소,더클래식음악교습소,20100727,20100727,개원,20,5,예능(대),예능(중),음악,13540,경기도 성남시 분당구 판교원로82번길 30,/ 202호 (운중동/ 산운마을13단지아파트 단지내상가),분당구,37.387330110,127.074163295
교습소,더피아노교습소,20170224,20170224,개원,5,5,예능(대),예능(중),음악,13588,경기도 성남시 분당구 중앙공원로31번길 42,/ 307호 (서현동),분당구,37.383128014,127.125512449
교습소,더피아노스토리피아노교습소,20161005,20161005,개원,15,5,예능(대),예능(중),음악,13586,경기도 성남시 분당구 불정로 381,/ 216호 (서현동/효자촌동진프라자),분당구,37.374555448,127.136708757
교습소,데니스바이올린교습소,20150513,20150513,개원,10,5,예능(대),예능(중),음악,463727,경기도 성남시 분당구 내정로166번길 7-6,/ 파크타운주상복합상가 208호 (수내동/ 파크타운),분당구,37.372893340,127.120450575
학원,도도피아노학원,20211223,20211223,개원,70,40,예능(대),예능(중),음악,13544,경기도 성남시 분당구 판교대장로7길 16,/ 215/216/217호 (대장동/ 힐스테이트 판교 엘포레 A6BL),분당구,37.372089723,127.068638998
학원,도마도국어학원,20200217,20200217,개원,12,59,입시.검정 및 보습,보통교과,보습,13522,경기도 성남시 분당구 판교로 443,/ 204호 (야탑동/ 중앙퍼지마트),분당구,37.405762102,127.123122991
학원,도미솔음악학원,20120326,20120326,개원,55,20,예능(대),예능(중),음악,463420,경기도 성남시 분당구 판교역로 72,/ 백현마을상가동 201호 (백현동/백현마을),분당구,37.386999130,127.108867588
교습소,도슨트아트(DocentArt)미술교습소,20230119,20230119,개원,35,7,예능(대),예능(중),미술,13618,경기도 성남시 분당구 미금로 215,/ 209호 (금곡동/ 청솔마을),분당구,37.351459788,127.112943551
학원,독수공방관리형독서실,20010216,20010216,개원,113,113,독서실,독서실,독서실(유아/초·중·고),13599,경기도 성남시 분당구 내정로166번길 43,/ 403호 일부 (수내동/ 금산프라자빌딩),분당구,37.370407182,127.122592815
교습소,독수공방수학교습소,20220106,20220106,개원,6,3,입시.검정 및 보습,보통교과,보습,13599,경기도 성남시 분당구 내정로166번길 43,/ 403호 일부 (수내동/ 금산프라자빌딩),분당구,37.370407182,127.122592815
학원,독전독서실,20130618,20130618,개원,294,98,독서실,독서실,독서실(유아/초·중·고),463865,경기도 성남시 분당구 불정로 256,/ 301호 일부 (수내동/청후프라자),분당구,37.366524803,127.126983199
교습소,돌마해법영어교습소,20070822,20070822,개원,12,6,입시.검정 및 보습,보통교과,보습,13517,경기도 성남시 분당구 야탑로 102,/ 213호 (야탑동/ 뉴젠빌원룸텔),분당구,37.409589618,127.130137051
학원,돌올그루밍애견미용학원,20180625,20180625,개원,530,60,직업기술,일반서비스,애견미용,13496,경기도 성남시 분당구 장미로48번길 14,/ 226~228호 (야탑동/ 엔즈빌오피스텔),분당구,37.412672686,127.125500889
학원,돌풍수학학원,20190418,20190418,개원,60,59,입시.검정 및 보습,보통교과,보습,13555,경기도 성남시 분당구 정자일로 240,/ 303호 (정자동/ 월드프라자),분당구,37.371556860,127.106287652
학원,동경일본대학입시학원,20150914,20150914,개원,50,68,입시.검정 및 보습,보통교과,입시,13591,경기도 성남시 분당구 황새울로360번길 21,/ 202호 (서현동/ 분당서현신영팰리스타워),분당구,37.385710025,127.125705411
학원,동네수학학원,20111212,20111212,개원,60,90,입시.검정 및 보습,보통교과,보습,13586,경기도 성남시 분당구 돌마로 482,/ 5층 일부 (서현동/ 주영빌딩),분당구,37.377366332,127.133670401
교습소,동신쇼팽피아노교습소,20040223,20040223,개원,20,5,예능(대),예능(중),음악,463798,경기도 성남시 분당구 양현로166번길 20,(이매동/이매촌) 분산상가 207-210호,분당구,37.398918567,127.127859143
교습소,동아바둑과외교습소,19951019,19951019,개원,20,3,기타(대),기타(중),바둑,13607,경기도 성남시 분당구 정자로 105,/ 402호 (정자동/ 새소망전인교육센타),분당구,37.363847026,127.116594205
교습소,동아예은피아노교습소,20070122,20070122,개원,9,4,예능(대),예능(중),음악,463763,경기도 성남시 분당구 돌마로486번길 7,(서현동/효자촌) 동아분산상가 201호,분당구,37.377617418,127.135156811
교습소,동암서예교습소,19930413,19930413,개원,24,3,기타(대),기타(중),금속,463806,경기도 성남시 분당구 판교로 432,(이매동/제일프라자) 305호,분당구,37.405133072,127.121737887
교습소,두런창의수학교습소,20180820,20180820,개원,24,6,입시.검정 및 보습,보통교과,보습,13461,경기도 성남시 분당구 운중로113번길 12-6,/ 1층 일부 (운중동),분당구,37.392614885,127.076041251
교습소,드럼박스음악교습소,20151012,20151012,개원,3,3,예능(대),예능(중),음악,463798,경기도 성남시 분당구 양현로166번길 20,/ 201호 (이매동/ 이매촌 분산상가),분당구,37.398918567,127.127859143
학원,드로잉발레스튜디오학원,20211222,20211221,개원,70,61,기예(대),기예(중),무용(전통무용/현대무용),13595,경기도 성남시 분당구 백현로101번길 17,/ 403호/404호 (수내동/ 초림프라자),분당구,37.377479980,127.112509482
교습소,드림매쓰수학교습소,20210721,20210721,개원,49,7,입시.검정 및 보습,보통교과,보습,13599,경기도 성남시 분당구 돌마로 361,/ 406호 (수내동/ 동신코아빌딩),분당구,37.370585061,127.123030356
교습소,드림원기타음악교습소,20120626,20120626,개원,4,6,예능(대),예능(중),음악,13617,경기도 성남시 분당구 금곡로 263,/ 상가동206호 (금곡동/ 청솔마을공무원아파트),분당구,37.355525523,127.112170125
학원,드림팩토리플랜비학원,20190305,20190305,개원,160,61,입시.검정 및 보습,보통교과,보습,13555,경기도 성남시 분당구 정자일로 240,/ 507호 (정자동/ 월드프라자),분당구,37.371556860,127.106287652
교습소,드뷔시피아노교습소,20100406,20100406,개원,24,6,예능(대),예능(중),음악,463898,경기도 성남시 분당구 동판교로 153,(삼평동/봇들마을) 나상가동 201~202호,분당구,37.395812431,127.114644061
학원,디디씨인스티튜트영어학원,20130417,20130417,개원,62,88,입시.검정 및 보습,보통교과,보습,13461,경기도 성남시 분당구 운중로 141,/ 601호 (운중동/경창빌딩),분당구,37.391848414,127.078930802
학원,디랩온원격학원,20210202,20210202,개원,2200,1,기타(대),기타(중),컴퓨터(소),13466,경기도 성남시 분당구 운중로138번길 7,/ 3층 일부 (운중동),분당구,37.390893888,127.078688102
학원,디랩코딩학원,20191209,20191209,개원,1020,48,기타(대),기타(중),컴퓨터(소),13555,경기도 성남시 분당구 정자일로 234,/ 405호 (정자동/ 태남프라자),분당구,37.371212190,127.106281974
학원,디베이뜰독서중심학원,20221209,20221209,개원,1,64,입시.검정 및 보습,보통교과,보습·논술,13589,경기도 성남시 분당구 중앙공원로40번길 8,/ 213호 일부/ 214호 (서현동/ 현대근린상가),분당구,37.379709372,127.130164702
학원,디베이뜰학원,20200306,20200306,개원,38,64,입시.검정 및 보습,보통교과,보습,13587,경기도 성남시 분당구 불정로 380,/ 503호 (서현동/ 동남프라자),분당구,37.373983931,127.136860587
교습소,디베이트논술교습소,20140922,20140922,개원,6,6,입시.검정 및 보습,보통교과,보습,13441,경기도 성남시 분당구 장미로 55,/ 195동 202호 (야탑동/장미코오롱근린상가),분당구,37.415372031,127.126857868
학원,디엘영어학원,20190412,20190412,개원,22,61,입시.검정 및 보습,보통교과,보습,13558,경기도 성남시 분당구 성남대로331번길 3-13,/ 505호 (정자동/ 대명제스트빌딩),분당구,37.364393218,127.107695832
학원,디엠실용음악학원,20081211,20081211,개원,160,29,예능(대),예능(중),음악,463831,경기도 성남시 분당구 장안로 35,(분당동/성창빌딩) 301호,분당구,37.370119172,127.143144129
학원,디자인크리틱미술학원,20160329,20160329,개원,330,84,예능(대),예능(중),미술,13591,경기도 성남시 분당구 황새울로360번길 21,/ 501호/502호/503호 (서현동),분당구,37.385710025,127.125705411
학원,디코글로벌코딩학원,20170215,20110322,개원,360,50,기타(대),기타(중),소프트웨어,463811,경기도 성남시 분당구 성남대로 385,/ 802호 (정자동/ 분당클리닉빌딩),분당구,37.370561370,127.107511823
학원,디토영어학원,20140110,20140110,개원,70,90,입시.검정 및 보습,보통교과,보습,463829,경기도 성남시 분당구 판교로 478,/ 금강프라자/ 304호 305호 (이매동),분당구,37.405139153,127.126928342
교습소,뚜띠음악교습소,20101116,20101116,개원,21,3,예능(대),예능(중),음악,13600,경기도 성남시 분당구 백현로 227,/ 상가C동 204호 (수내동/ 푸른마을쌍용아파트),분당구,37.368618167,127.121747642
학원,뛰어노는논술학원,20210112,20210112,개원,27,88,입시.검정 및 보습,보통교과,보습·논술,13474,경기도 성남시 분당구 판교로 190-4,/ 2층 일부 (판교동/ TPC빌딩),분당구,37.400031198,127.096238128
학원,라라미술학원,20140609,20140609,개원,15,39,예능(대),예능(중),미술,13613,경기도 성남시 분당구 정자일로 55,/ 109-209호 (금곡동/ 분당두산위브아파트),분당구,37.354400908,127.105047105
교습소,라라바이올린(LALAVIOLIN)교습소,20220607,20220609,개원,1,7,예능(대),예능(중),음악,13544,경기도 성남시 분당구 판교대장로5길 20,/ 102호 (대장동/ 판교 풍경채 어바니티 5단지),분당구,37.364671609,127.069564242
교습소,라라피아노음악교습소,19990401,19990401,개원,15,3,예능(대),예능(중),음악,13521,경기도 성남시 분당구 양현로 254,/ 상가동 101/ 102호 (야탑동/ 탑마을),분당구,37.407337308,127.127742928
교습소,라라피아노음악교습소,20070528,20070528,개원,9,3,예능(대),예능(중),음악,13599,경기도 성남시 분당구 내정로 186,/ 8호 (수내동/ 파크타운분산상가동(난초)),분당구,37.373511821,127.121822459
학원,라루체댄스스포츠학원,20150731,20150731,개원,150,135,기예(대),기예(중),무용(전통무용/현대무용),463828,경기도 성남시 분당구 야탑로69번길 18,/ 501호 일부 (야탑동/ 동아프라자),분당구,37.411589624,127.126769101
학원,라뮤지끄음악학원,20160125,20160125,개원,78,45,예능(대),예능(중),음악,13533,경기도 성남시 분당구 동판교로 61,/ 202호 (백현동/ 판교자유퍼스트프라자2),분당구,37.388465106,127.115407533
학원,라엘무용학원,20200121,20200121,개원,60,64,예능(대),예능(중),무용,13600,경기도 성남시 분당구 불정로 255,/ 201호 일부 205호 일부 206호 일부 (수내동/ 돌마소매시장),분당구,37.366928541,127.126420464
교습소,라엘음악교습소,20200305,20200305,개원,36,9,예능(대),예능(중),음악,13567,경기도 성남시 분당구 양현로 138,/ 근린상가동 203호 (이매동/ 이매촌진흥아파트),분당구,37.395944118,127.125818348
교습소,라엘피아노교습소,20090511,20090511,개원,15,5,예능(대),예능(중),음악,463787,경기도 성남시 분당구 정자일로 80,/ 302호 (정자동/상록마을상가동),분당구,37.358202496,127.107137914
학원,라온영어학원,20190823,20190823,개원,40,85,입시.검정 및 보습,보통교과,보습,13600,경기도 성남시 분당구 돌마로356번길 3,/ 203호/ 204호 (수내동/ 그랜드빌딩),분당구,37.369730708,127.123322025
교습소,라움음악교습소,19960326,19960326,개원,40,8,예능(대),예능(중),음악,463706,경기도 성남시 분당구 구미로 100,/ 201호 (구미동/무지개마을상가동),분당구,37.338585693,127.120492949
학원,라이즈탈렌티드영재어학원,20050701,20050701,개원,216,249,국제화,외국어,실용외국어(유아/초·중·고),463811,경기도 성남시 분당구 성남대로 389,/ 503~506호 (정자동/ 폴라리스빌딩2),분당구,37.370846923,127.107483499
교습소,라이크첼로교습소,20220228,20220228,개원,4,2,예능(대),예능(중),음악,13587,경기도 성남시 분당구 불정로376번길 37,/ 404-1B호 (서현동/ 범한프라자),분당구,37.371635719,127.139443293
학원,라이트어학원,20220623,20220623,개원,32,97,국제화,외국어,실용외국어(유아/초·중·고),13544,경기도 성남시 분당구 판교대장로7길 87,/ 303호/ 304호 (대장동),분당구,37.372156718,127.071687144
교습소,라이프니츠고등수학교습소,20190827,20190827,개원,30,3,입시.검정 및 보습,보통교과,보습,13505,경기도 성남시 분당구 매화로 55,/ 303호 일부 (야탑동/ 상탑코아),분당구,37.412456195,127.133611340
